timestamp;actual;predicted
55120;[0, 3];[NP20]
55121;[0, 1];[2, NP30]
55122;[2];[NP26, NP23]
55123;[3];[NP16]
55124;[0, 1, 3];[0, 2]
55125;[0, 1, 2];[0]
55126;[0, 1];[2, NP30]
55127;[2];[NP24, 1, NP9, NP29]
55128;[0, 3];[NP20]
55129;[0, 3];[NP5, NP19]
55130;[0, 1, 2];[0]
55131;[0, 1, 2];[0, 2]
55132;[0, 1, 2];[0, 1, 2]
55133;[1, 2];[0, NP29]
55134;[0, 1, 2];[0, 1, 2]
55135;[0, 1];[0, 2]
55136;[0, 3];[NP25, 2, NP30]
55137;[1, 2];[0, 1, 2]
55138;[0, 3];[NP20]
55139;[0, 3];[NP19]
55140;[2];[NP26]
55141;[0, 1, 3];[0, 2]
55142;[0, 1, 2];[0]
55143;[0, 3];[NP5, NP19]
55144;[2];[1, 2]
55145;[0, 3];[NP5, NP19]
55146;[0, 1];[0]
55147;[0, 3];[NP5, NP19]
55148;[0, 3];[NP19]
55149;[0, 1, 3];[0, 2]
55150;[0, 1, 2];[0, 1, 2]
55151;[0, 1];[0]
55152;[2];[NP24, NP12, NP29]
55153;[3];[NP20]
55154;[0, 1, 2];[0, 1, 2]
55155;[3];[NP20, NP21]
55156;[0, 1, 2];[0, 2]
55157;[0, 1, 2];[0, 1, 2]
55158;[0, 3];[NP19]
55159;[0, 1, 3];[0]
55160;[1, 2];[0, 1, 2]
55161;[2];[NP12, NP29]
55162;[1, 2];[0, 1, 2]
55163;[0, 3];[NP19]
55164;[3];[NP14]
55165;[0, 1, 2];[0, 2]
55166;[0, 3];[NP3, 0]
55167;[1, 2];[1, 2]
55168;[0, 1];[0]
55169;[1, 2];[0]
55170;[0, 1, 3];[2]
55171;[0, 3];[NP5, NP19]
55172;[0, 3];[NP20]
55173;[3];[NP21, NP17, NP18]
55174;[3];[NP14, NP17]
55175;[0, 1, 2];[0]
55176;[0, 3];[NP19]
55177;[0, 3];[2, NP30]
55178;[1, 2];[0, 1, 2]
55179;[0, 3];[NP30]
55180;[1, 2];[0]
55181;[3];[NP16]
55182;[1, 2];[1, 2]
55183;[0, 3];[NP20, NP19]
55184;[2];[NP12, NP29]
55185;[0, 1];[1, 2]
55186;[1, 2];[0, 1, 2]
55187;[1, 2];[1, 2]
55188;[1];[1, 2]
55189;[1, 2];[0, 1, 2]
55190;[2];[NP26]
55191;[1, 2];[0, 1, 2]
55192;[0, 3];[NP19]
55193;[0, 1, 2];[0]
55194;[1, 2];[0, NP26]
55195;[1, 2];[1, 2]
55196;[0, 1, 2];[0, 1, 2]
55197;[1, 2];[0, 1, 2]
55198;[1, 2];[0, NP26]
55199;[1, 2];[0, 1, 2]
55200;[0, 3];[NP20]
55201;[0, 3];[NP19]
55202;[0, 1];[0]
55203;[0, 1, 3];[0, 2]
55204;[1, 2];[0, 1, 2]
55205;[0, 1, 3];[0, 2]
55206;[3];[NP20]
55207;[1];[1, 2]
55208;[0, 1, 3];[2]
55209;[0, 3];[NP13, NP5]
55210;[0, 1];[0, 2]
55211;[0, 3];[NP20]
55212;[0];[2, NP30]
55213;[0, 1, 3];[0, NP5, NP4, NP7]
55214;[3];[NP14, NP17]
55215;[1, 2];[0, 1, 2]
55216;[0, 1, 3];[2]
55217;[0, 1, 2];[0, 2]
55218;[0, 1, 2];[0, 1, 2]
55219;[0, 1, 3];[0, NP5, NP1]
55220;[0, 3];[NP5, NP1, NP19]
55221;[1, 2];[0, 2]
55222;[1, 2];[0, 1, 2]
55223;[3];[NP14, NP17]
55224;[0, 1, 2];[0, 1, 2]
55225;[0, 3];[NP20]
55226;[1];[0]
55227;[0, 3];[NP5, NP19]
55228;[0, 3];[NP20]
55229;[0, 1, 3];[0, 2]
55230;[0, 1];[0, 2]
55231;[1, 2];[0, 2]
55232;[3];[NP15, NP17, NP18]
55233;[0, 1, 2];[0, 1, 2]
55234;[2];[0, NP23, NP29]
55235;[0, 1, 3];[NP5, NP1]
55236;[3];[NP22]
55237;[1, 2];[0, 1, 2]
55238;[0, 3];[NP20]
55239;[0, 1, 3];[0, 2]
55240;[0, 1, 3];[NP13, 2, NP7]
55241;[3];[NP14, NP17]
55242;[1, 2];[0, NP26]
55243;[1, 2];[0, 1, 2]
55244;[0, 3];[NP5, NP19]
55245;[3];[NP21, NP18]
55246;[1, 2];[0, 1, 2]
55247;[0, 1];[0]
55248;[0, 1, 3];[0, NP5, NP1]
55249;[1, 2];[0, NP26]
55250;[1, 2];[0, 1, 2]
55251;[0, 1, 2];[0, 1, 2]
55252;[0, 1, 2];[0, 1, 2]
55253;[0, 1, 3];[0]
55254;[0];[NP8]
55255;[2];[NP23, NP29]
55256;[2];[NP26, NP23]
55257;[1, 2];[0, 1, 2]
55258;[0, 1];[1, 2]
55259;[2];[1]
55260;[0, 1, 2];[0, 2]
55261;[0, 1, 2];[0, 1, 2]
55262;[0, 1, 3];[NP5, NP1]
55263;[0, 1];[1, 2]
55264;[0, 3];[NP20]
55265;[0, 3];[NP19]
55266;[0, 3];[NP20]
55267;[0, 3];[NP19]
55268;[0, 3];[NP19]
55269;[0, 3];[NP19]
55270;[0, 1, 2];[0, 2]
55271;[0, 1, 3];[0, 2]
55272;[0, 1, 2];[0, 1, 2]
55273;[0, 1, 2];[0, 1, 2]
55274;[0, 1];[0]
55275;[0, 1, 3];[NP13, NP7]
55276;[3];[NP16]
55277;[2];[1, 2]
55278;[0, 1];[1, 2]
55279;[3];[NP20]
55280;[2];[1, 2]
55281;[1, 2];[0]
55282;[1, 2];[0]
55283;[1, 2];[0]
55284;[2];[0, NP26]
55285;[0, 1, 2];[0, 2]
55286;[0, 1, 2];[0]
55287;[0, 3];[NP19]
55288;[0, 1, 3];[0, 2]
55289;[2];[0, NP29]
55290;[0, 1, 2];[0, 2]
55291;[1, 2];[0, 1]
55292;[0, 1, 3];[0, 2]
55293;[0, 1];[0]
55294;[1, 2];[1, 2]
55295;[1, 2];[0, 1, 2]
55296;[0, 1, 2];[0, 2]
55297;[0, 1, 2];[0, 1, 2]
55298;[0, 1, 3];[0, NP5]
55299;[3];[NP22, NP19]
55300;[0, 1, 3];[0, NP5, NP1]
55301;[0, 1, 2];[0, 1, 2]
55302;[0, 1, 3];[NP5, NP1]
55303;[0, 3];[NP19]
55304;[0, 3];[NP20]
55305;[0, 3];[NP5]
55306;[0, 1, 3];[0, 2]
55307;[1, 2];[0, 1, 2]
55308;[1, 2];[0, 1, 2]
55309;[1, 2];[0, 1, 2, NP29]
55310;[0, 1, 2];[0]
55311;[1, 2];[0]
55312;[1, 2];[0]
55313;[1, 2];[0]
55314;[0, 3];[NP13, NP20]
55315;[0, 1];[1, 2]
55316;[0, 1, 3];[0]
55317;[1, 2];[0, 1, NP29]
55318;[0, 3];[NP5, NP19]
55319;[0, 1, 3];[0, 2, NP5]
55320;[0, 1, 3];[NP5, NP1]
55321;[0, 1];[2]
55322;[0, 1, 2];[0]
55323;[3];[NP14, NP20]
55324;[0, 3];[NP25]
55325;[0, 1, 3];[2, NP30]
55326;[0, 1, 2];[0, 2]
55327;[0, 3];[NP3, 0]
55328;[0, 1, 2];[0, 1, 2]
55329;[3];[NP14, NP20]
55330;[0, 1, 2];[0, 1, 2]
55331;[0, 3];[NP20, NP19]
55332;[0, 1, 2];[0, 1, 2]
55333;[0];[0]
55334;[0, 1, 2];[0, 2]
55335;[0, 3];[0, NP2, NP8]
55336;[0, 1];[0]
55337;[0, 1, 3];[0]
55338;[0, 3];[NP19]
55339;[0, 1, 2];[0, 1, 2]
55340;[0, 1, 2];[0, 1, 2]
55341;[1, 2];[0, 1, 2]
55342;[1, 2];[0, 1, 2]
55343;[2];[1, NP29]
55344;[1, 2];[0, 1, 2]
55345;[0, 1, 2];[0, 2]
55346;[0, 1, 2];[0, 1, 2]
55347;[3];[NP20, NP21]
55348;[0, 1, 3];[0, 2]
55349;[1, 2];[0, 1, 2]
55350;[1, 2];[0]
55351;[0, 1];[2]
55352;[0, 3];[NP20]
55353;[0, 1, 3];[2]
55354;[0, 3];[NP19]
55355;[0, 1, 2];[0, 1, 2]
55356;[0, 1, 2];[0, 2]
55357;[0, 1, 3];[0, 2, NP5]
55358;[0, 3];[NP3, NP5, NP19]
55359;[0, 1, 2];[0, 1, 2]
55360;[1, 2];[0, 1, 2]
55361;[0, 1, 3];[0]
55362;[3];[NP16, NP17]
55363;[0, 1, 3];[0, 2]
55364;[1, 2];[0]
55365;[0, 1, 3];[2]
55366;[0, 1];[2]
55367;[1, 2];[0]
55368;[0, 1, 3];[0, NP5, NP1]
55369;[0, 3];[NP3, NP19]
55370;[0, 3];[NP5, NP19]
55371;[3];[NP14, NP20]
55372;[2];[NP26, NP23]
55373;[0, 1, 2];[0, 1, 2]
55374;[3];[NP14, NP21, NP17, NP18]
55375;[0, 1];[0, 2]
55376;[0, 1];[0]
55377;[1, 2];[0, 1, 2]
55378;[0, 1, 2];[0, 1, 2]
55379;[0, 1];[0]
55380;[1, 2];[0]
55381;[3];[NP14, NP19]
55382;[0, 1, 3];[0]
55383;[0, 1, 2];[0, 1, 2]
55384;[0, 1];[1, 2]
55385;[0, 3];[NP19]
55386;[0, 3];[NP19]
55387;[0, 3];[NP3, 0, NP5, NP19]
55388;[3];[NP21, NP18]
55389;[0, 1];[1, 2]
55390;[0, 1];[1, 2]
55391;[2];[1, NP29]
55392;[0, 1, 3];[NP5, NP1]
55393;[0, 3];[NP19]
55394;[0, 1, 3];[0, 2]
55395;[0, 1, 2];[0, 1, 2]
55396;[3];[NP14, NP21, NP18]
55397;[0, 3];[NP3, NP19]
55398;[0, 3];[NP5]
55399;[1, 2];[0, 1, NP29]
55400;[0, 3];[NP13, NP20]
55401;[1, 2];[0, 1, 2]
55402;[3];[NP16]
55403;[2];[NP26, NP11, NP23]
55404;[0, 1, 2];[0]
55405;[1, 2];[0]
55406;[2];[1, 2]
55407;[1, 2];[0]
55408;[0, 3];[NP19]
55409;[0, 3];[NP19]
55410;[2];[NP26]
55411;[0, 1];[0]
55412;[0, 3];[NP25]
55413;[0, 1, 2];[0, 1, 2]
55414;[0, 1, 2];[0, 1, 2]
55415;[0, 3];[NP3, 0, NP2, NP8]
55416;[0, 3];[NP22, NP19]
55417;[1, 2];[0, NP29]
55418;[3];[NP19]
55419;[0, 3];[NP14, NP19]
55420;[0, 3];[NP19]
55421;[3];[NP16]
55422;[0, 1, 2];[0]
55423;[0, 1, 3];[NP5, NP1]
55424;[1, 2];[1, 2]
55425;[0, 1, 3];[0, NP5]
55426;[0, 1, 3];[NP5, NP1]
55427;[0, 3];[NP13, NP20]
55428;[1, 2];[0, 1, 2]
55429;[0, 3];[NP19]
55430;[0, 3];[NP14, NP19]
55431;[3];[NP20]
55432;[1, 2];[0]
55433;[0, 1, 3];[0, 2]
55434;[0, 1, 3];[0, 2]
55435;[0, 3];[NP20]
55436;[0, 1, 3];[2, NP30]
55437;[0, 1, 2];[0, 1, 2]
55438;[0, 1, 2];[0, 1, 2]
55439;[0, 3];[NP13, NP25]
55440;[3];[NP17]
55441;[1, 2];[0, 1, 2]
55442;[0, 1, 2];[0, 1, 2]
55443;[2];[1, 2]
55444;[2];[1, NP29]
55445;[0, 1, 2];[0]
55446;[0, 1, 2];[0, 2]
55447;[2];[NP24, NP29]
55448;[1, 2];[0, 1, 2]
55449;[0, 1, 3];[2, NP30]
55450;[0, 1];[1, 2]
55451;[1, 2];[0, 1, 2]
55452;[0, 1, 2];[0, 1, 2]
55453;[0, 3];[NP19]
55454;[2];[1]
55455;[3];[NP16, NP17, NP19]
55456;[3];[NP22]
55457;[0, 1, 3];[0, NP5]
55458;[2];[NP12, NP23, NP29]
55459;[0, 1, 3];[0]
55460;[0, 1, 3];[0, 2]
55461;[0, 1, 2];[0, 1, 2]
55462;[0, 1, 3];[0, NP5, NP1]
55463;[3];[NP16, NP19]
55464;[1, 2];[1, 2]
55465;[1, 2];[0, NP26]
55466;[0, 1, 2];[0, 1, 2]
55467;[0, 3];[NP20]
55468;[0, 1];[0]
55469;[0, 1, 2];[0]
55470;[0, 3];[NP13]
55471;[0, 1, 3];[2, NP30]
55472;[2];[0, NP26]
55473;[0, 1, 3];[2]
55474;[1, 2];[0, 1, 2]
55475;[3];[NP20]
55476;[3];[NP14, NP19]
55477;[0, 1];[1, 2]
55478;[0, 1, 2];[0]
55479;[0, 3];[NP14, NP19]
55480;[0, 1, 2];[0]
55481;[3];[NP22, NP19]
55482;[1, 2];[0, 2]
55483;[0, 3];[NP2, NP8]
55484;[0, 1];[0, 2]
55485;[0, 3];[NP20]
55486;[0, 1];[0]
55487;[0, 1];[0, 1, 2]
55488;[3];[NP20, NP21, NP18]
55489;[0, 1, 3];[0, 2]
55490;[0, 1, 3];[0, 2]
55491;[1, 2];[0, 1, 2]
55492;[0, 1, 2];[0, 1, 2]
55493;[1, 2];[0, 1, 2]
55494;[0, 3];[NP19]
55495;[1, 2];[0, 1, 2]
55496;[0, 1, 2];[0, 2]
55497;[3];[NP17]
55498;[0, 1, 2];[0, 2]
55499;[0, 3];[NP19]
55500;[0, 3];[NP13, NP5, NP7]
55501;[1, 2];[0, 1, 2]
55502;[0, 3];[NP19]
55503;[0, 1, 2];[0, 1, 2]
55504;[3];[NP14]
55505;[0, 1];[0, 1, 2]
55506;[0, 1, 3];[0, NP5, NP1]
55507;[0, 1, 2];[0, 2]
55508;[0, 1, 2];[0, 1, 2]
55509;[0, 1, 2];[0, 1, 2]
55510;[0, 1, 3];[0, NP5, NP1]
55511;[1, 2];[0, 2]
55512;[0, 1, 2];[0, 2]
55513;[1, 2];[0, 1, 2]
55514;[1, 2];[0]
55515;[2];[1]
55516;[0, 1, 2];[0, 1, 2]
55517;[1, 2];[0, 1, 2]
55518;[0, 1, 2];[0, 2]
55519;[0, 1, 3];[NP5]
55520;[0, 1, 3];[0]
55521;[0, 1, 2];[0, 1, 2]
55522;[0, 1, 3];[0, NP5, NP1]
55523;[0, 1, 3];[NP5, NP1]
55524;[0, 3];[NP5, NP19]
55525;[2];[NP12, NP29]
55526;[0, 1, 3];[2, NP7]
55527;[0, 1];[0]
55528;[0, 3];[NP5, NP19]
55529;[1, 2];[0]
55530;[0, 3];[NP13]
55531;[0, 1, 2];[0, 1, 2]
55532;[0, 1, 3];[0, NP5]
55533;[0, 3];[NP20, NP19]
55534;[1, 2];[1, 2]
55535;[0, 3];[NP5, NP19]
55536;[0, 1];[0, 2]
55537;[0, 1, 2];[0, 1, 2]
55538;[0, 1];[0, 2]
55539;[1, 2];[0, 1, 2]
55540;[0, 3];[NP19]
55541;[0, 3];[NP5, NP19]
55542;[0, 1, 2];[0]
55543;[3];[NP16, NP17]
55544;[0, 3];[NP13]
55545;[1, 2];[0, 1, 2]
55546;[1, 2];[0]
55547;[0, 1, 2];[0, 1, 2]
55548;[0, 1, 2];[0, 1, 2]
55549;[1, 2];[0, 1, 2]
55550;[1];[0]
55551;[1, 2];[0, 1, 2]
55552;[0, 3];[NP5, NP19]
55553;[0, 1, 2];[0, 1, 2]
55554;[2];[0, NP26]
55555;[0, 3];[NP20]
55556;[1, 2];[0, NP26]
55557;[3];[NP20, NP21]
55558;[0, 1, 2];[0, 1, 2]
55559;[0, 1, 3];[0, 2]
55560;[1, 2];[0, 1, 2]
55561;[1, 2];[0]
55562;[0, 1, 3];[0, 2]
55563;[1, 2];[0, 1, 2]
55564;[0];[0, NP8]
55565;[0, 1, 3];[0, 2]
55566;[0, 1, 2];[0]
55567;[1, 2];[1, 2]
55568;[3];[NP20, NP21]
55569;[0, 1, 3];[0, NP5]
55570;[0, 3];[NP14, NP19]
55571;[1, 2];[0]
55572;[0, 3];[NP13, NP7]
55573;[0, 1];[0, 2]
55574;[0, 1, 3];[0, NP3]
55575;[2];[1, NP29]
55576;[0, 1, 2];[0, 1, 2]
55577;[1, 2];[0, NP26]
55578;[0, 1];[1, 2, NP28]
55579;[0, 3];[NP5, NP19]
55580;[0, 3];[NP5, NP19]
55581;[0, 1, 2];[0, 2]
55582;[0, 1, 3];[0, 2]
55583;[0, 1, 2];[0, 2]
55584;[0, 1];[0]
55585;[0, 1, 2];[0, 1, 2]
55586;[0, 3];[NP19]
55587;[0, 1, 2];[0, 1, 2]
55588;[0, 1, 3];[0]
55589;[0, 1];[0]
55590;[0, 3];[NP19]
55591;[0, 1];[1, 2]
55592;[0, 1, 3];[NP5, NP1]
55593;[3];[NP14]
55594;[0, 1];[0]
55595;[0, 1, 3];[0]
55596;[0, 3];[NP20, NP19]
55597;[0, 1];[0]
55598;[1, 2];[0, 1, 2]
55599;[2];[NP24, NP29]
55600;[1, 2];[0, 2]
55601;[2];[NP29]
55602;[1, 2];[0]
55603;[0, 1, 2];[0, 1, 2]
55604;[0, 3];[0]
55605;[2];[1, NP29]
55606;[0, 1];[0, 2]
55607;[0, 3];[NP19]
55608;[0, 1, 2];[0, 1, 2]
55609;[0];[NP8]
55610;[3];[NP14, NP19]
55611;[0, 3];[NP5, NP19]
55612;[0, 3];[NP5, NP19]
55613;[1, 2];[0, 1, 2]
55614;[1, 2];[0]
55615;[0, 3];[NP19]
55616;[0, 3];[NP19]
55617;[1, 2];[0, 1, 2]
55618;[1, 2];[0]
55619;[0, 1];[0, 1, 2]
55620;[2];[NP12, NP23, NP29]
55621;[0, 1, 2];[0, 1, 2]
55622;[0, 1, 3];[0, NP5, NP1]
55623;[1, 2];[1, 2]
55624;[0, 1, 2];[0, 1, 2]
55625;[0, 3];[NP19]
55626;[0, 1, 3];[0, 2]
55627;[2];[NP23, NP29]
55628;[1, 2];[0]
55629;[3];[NP17]
55630;[0, 1, 2];[0, 1, 2]
55631;[0, 1, 2];[0, 1, 2]
55632;[3];[NP14, NP17]
55633;[0, 3];[NP5, NP19]
55634;[0, 1];[0, 2]
55635;[1, 2];[0]
55636;[0, 1, 2];[0, 1, 2]
55637;[0, 1, 3];[0, 2]
55638;[3];[NP19]
55639;[0, 1, 3];[NP5, NP4]
55640;[0, 1, 2];[0]
55641;[0, 1, 3];[0, NP7]
55642;[1, 2];[0, 1, 2]
55643;[1, 2];[0]
55644;[0, 3];[NP20, NP19]
55645;[0, 1, 3];[0, 2]
55646;[3];[NP20]
55647;[0, 3];[NP5, NP19]
55648;[0, 1];[0, 2]
55649;[0, 3];[NP19]
55650;[3];[NP22]
55651;[0, 1, 3];[NP5, NP1, NP19]
55652;[1];[1, 2]
55653;[1, 2];[0, 1, 2]
55654;[0, 3];[NP5, NP19]
55655;[1, 2];[0, NP23]
55656;[3];[NP20, NP21, NP18]
55657;[0, 3];[NP25, 2, NP30]
55658;[1, 2];[0, 1, 2]
55659;[3];[NP17, NP19]
55660;[3];[NP20]
55661;[1, 2];[0, 1, 2]
55662;[1, 2];[0, 1]
55663;[1, 2];[0, 1, 2]
55664;[1, 2];[0]
55665;[0, 1, 2];[0, 1, 2]
55666;[2];[NP31]
55667;[3];[NP22, NP8]
55668;[0, 1, 3];[0, 2, NP5]
55669;[1, 2];[0, 1, 2]
55670;[0, 1, 3];[0, 2]
55671;[1, 2];[0, 1, 2]
55672;[1, 2];[0, 1, 2]
55673;[0, 3];[NP13]
55674;[1, 2];[0, 1, 2]
55675;[0, 1];[0, 2]
55676;[0, 1, 2];[0, 1, 2]
55677;[2];[NP31]
55678;[1, 2];[1, 2]
55679;[0, 1, 2];[0, 1, 2]
55680;[1, 2];[0, 1, 2]
55681;[0, 1, 3];[0]
55682;[1, 2];[0]
55683;[2];[NP24, 1, NP29]
55684;[0, 3];[NP19]
55685;[2];[1, 2]
55686;[0, 1, 2];[0, 2]
55687;[0, 1, 2];[0, 2]
55688;[0, 1, 2];[0, 2]
55689;[0, 1];[0, 1, 2]
55690;[0, 1, 2];[0, 1, 2]
55691;[0, 3];[NP5, NP19]
55692;[2];[NP11, NP23, NP29]
55693;[0, 1, 2];[0, 1, 2]
55694;[0, 3];[NP13, NP5, NP7]
55695;[0];[2, NP30]
55696;[3];[NP14, NP17]
55697;[0, 3];[NP20]
55698;[0, 3];[NP5, NP19]
55699;[0, 1, 2];[0]
55700;[0];[0, NP8]
55701;[3];[NP19]
55702;[2];[0, NP26, NP11, NP23]
55703;[1, 2];[0, 1, 2]
55704;[0, 1];[0]
55705;[0];[NP30]
55706;[3];[NP15, NP17, NP18]
55707;[0];[NP30]
55708;[0, 3];[NP5]
55709;[3];[NP20, NP21]
55710;[2];[0, NP26]
55711;[0, 3];[NP20]
55712;[0, 1, 2];[0, 2]
55713;[2];[NP23, NP29]
55714;[1, 2];[0, 1, 2]
55715;[2];[1, 2]
55716;[0, 1, 2];[0, 1, 2]
55717;[0, 1];[0, 2]
55718;[0, 1, 2];[0, 1, 2]
55719;[2];[NP23, NP29]
55720;[0, 1, 3];[2, NP30]
55721;[0, 3];[NP5, NP19]
55722;[0, 1, 2];[0, 1, 2]
55723;[0, 1];[1, 2]
55724;[3];[NP17]
55725;[0, 1, 2];[0, 2]
55726;[0, 1, 3];[0, 2]
55727;[0, 3];[NP20]
55728;[1, 2];[0]
55729;[2];[NP23, NP29]
55730;[1, 2];[0, 1]
55731;[0, 3];[NP27, NP30]
55732;[1, 2];[0, 1, 2]
55733;[0, 3];[NP19]
55734;[0, 3];[NP22, NP19]
55735;[0, 1, 2];[0, 1, 2]
55736;[0, 1];[0]
55737;[0, 1, 3];[0, 2]
55738;[0, 3];[NP13, NP20]
55739;[0, 3];[NP5, NP19]
55740;[0, 1, 3];[0, NP3]
55741;[0, 3];[NP20]
55742;[1, 2];[0, 1, 2]
55743;[0, 1];[0]
55744;[0, 1];[0]
55745;[2];[NP26, NP11, NP23, NP29]
55746;[1, 2];[0]
55747;[1, 2];[0]
55748;[1, 2];[0]
55749;[0, 1, 2];[0, 2]
55750;[0, 3];[NP3, NP5, NP19]
55751;[0];[2, NP30]
55752;[2];[1, 2]
55753;[1, 2];[0, 1, 2]
55754;[0, 1, 2];[0, 1, 2]
55755;[0, 3];[NP20]
55756;[0, 3];[NP13, NP25]
55757;[1, 2];[0, 1, 2]
55758;[1, 2];[0]
55759;[3];[NP14, NP19]
55760;[3];[NP20, NP21]
55761;[0, 3];[NP20]
55762;[3];[NP20, NP21]
55763;[2];[1, 2]
55764;[2];[NP23, NP29]
55765;[0, 1, 2];[0, 2]
55766;[1, 2];[0]
55767;[0, 3];[NP19]
55768;[1, 2];[0, 1, 2]
55769;[0, 1, 3];[0, 2]
55770;[0, 1, 3];[0, 2]
55771;[0, 1, 2];[0, 2]
55772;[0, 1, 3];[NP13, NP5, NP7]
55773;[0];[2, NP30]
55774;[0, 3];[NP5, NP19]
55775;[0, 1, 2];[2]
55776;[1, 2];[0, 1, 2]
55777;[1, 2];[0, 1, 2]
55778;[0, 1];[0, 2]
55779;[0, 1];[1, 2]
55780;[0, 1];[0, 2]
55781;[1, 2];[0]
55782;[0, 1];[1, 2]
55783;[0, 1, 2];[0, 1, 2]
55784;[1, 2];[0, 1, 2]
55785;[1, 2];[0]
55786;[0, 1, 2];[0, 2]
55787;[1, 2];[1, 2]
55788;[0, 1];[2, NP30]
55789;[0, 1, 2];[0, 1, 2]
55790;[0, 1];[0, 2]
55791;[0, 3];[NP5, NP7]
55792;[3];[NP20]
55793;[1, 2];[1, 2]
55794;[0, 3];[NP20]
55795;[0, 1, 2];[0, 1, 2]
55796;[1, 2];[0, 1, 2]
55797;[0, 3];[NP5]
55798;[0, 1, 2];[0, 1, 2]
55799;[0, 3];[NP20, NP30]
55800;[0, 1, 2];[0, 1, 2]
55801;[0, 3];[NP3, NP5, NP19]
55802;[0, 3];[NP13, NP5]
55803;[0, 1];[1, 2]
55804;[0, 1, 2];[0, 1, 2]
55805;[3];[NP16, NP19]
55806;[0, 1, 3];[0]
55807;[2];[NP26]
55808;[2];[1, 2]
55809;[1, 2];[0, 1, 2]
55810;[0, 3];[NP14, NP19]
55811;[0, 3];[NP3, NP5, NP19]
55812;[3];[NP20]
55813;[2];[1, 2]
55814;[0, 1, 2];[0, 2]
55815;[0, 1];[1, 2]
55816;[3];[NP22, NP19]
55817;[0, 1, 2];[0, 1, 2]
55818;[0, 1, 3];[NP5, NP1, NP19]
55819;[0, 1, 2];[0, 2]
55820;[1, 2];[0, 1, 2]
55821;[3];[NP14, NP17]
55822;[2];[NP29]
55823;[0, 1, 2];[0]
55824;[0, 1, 2];[0, 1, 2]
55825;[0, 3];[NP30]
55826;[0];[0, NP8]
55827;[0, 3];[NP22, NP19]
55828;[2];[0, NP12, NP23, NP29]
55829;[1, 2];[0, 1, 2]
55830;[0, 1, 3];[0, 2]
55831;[0, 1, 2];[0, 1, 2]
55832;[0, 1];[0]
55833;[0, 1];[1, 2]
55834;[0, 1, 2];[0, 2]
55835;[1, 2];[0, 2]
55836;[1, 2];[0]
55837;[3];[NP14, NP21, NP18]
55838;[3];[NP14, NP19]
55839;[0, 1, 3];[0, 2]
55840;[3];[NP16, NP17]
55841;[0, 1];[1, 2]
55842;[1, 2];[0]
55843;[2];[NP24, NP9, NP29]
55844;[0, 3];[NP13]
55845;[0, 1, 3];[NP5, NP1, NP19]
55846;[0, 3];[NP20]
55847;[2];[1, 2]
55848;[1, 2];[0]
55849;[0, 3];[NP20]
55850;[1, 2];[0]
55851;[0, 1, 2];[0, 2]
55852;[1, 2];[0]
55853;[0, 1, 3];[NP4, NP7]
55854;[1, 2];[0, 1, 2]
55855;[1, 2];[0, 1, 2]
55856;[1, 2];[0, 1, 2]
55857;[0, 1, 2];[0, 1, 2]
55858;[0, 1, 3];[0]
55859;[0, 1, 3];[0, 2]
55860;[1, 2];[0, NP26]
55861;[0, 1, 2];[0, 2]
55862;[3];[NP14]
55863;[1, 2];[0, 1, NP29]
55864;[0, 1, 2];[0]
55865;[3];[NP20, NP21]
55866;[1, 2];[0, 1, 2]
55867;[1, 2];[1, 2]
55868;[3];[NP21, NP18]
55869;[0, 1];[0]
55870;[1, 2];[0, 1]
55871;[0, 1, 2];[0, 1, 2]
55872;[1, 2];[0]
55873;[0, 1, 2];[0, 2]
55874;[0, 1, 2];[0, 1, 2]
55875;[0, 3];[NP5, NP19]
55876;[0, 3];[NP5, NP19]
55877;[1, 2];[0, 1, 2]
55878;[0, 1, 3];[0, 2]
55879;[0, 1, 3];[NP5, NP4, NP7]
55880;[0, 3];[0, NP3]
55881;[2];[0, 1, NP29]
55882;[0, 1, 3];[2]
55883;[0, 3];[NP5, NP19]
55884;[0, 3];[NP3, 0, NP2, NP8]
55885;[0, 1, 2];[0]
55886;[2];[NP24, NP12, NP29]
55887;[0, 1, 2];[0, 2]
55888;[0, 1, 2];[0, 2]
55889;[0, 3];[2, NP30]
55890;[0, 1, 3];[0, 2]
55891;[0, 3];[NP5, NP19]
55892;[3];[NP14, NP17]
55893;[0, 1, 3];[0, 2]
55894;[2];[NP23, NP12, NP29]
55895;[2];[1, NP29]
55896;[0, 3];[NP25, 2, NP30]
55897;[0, 3];[NP5, NP19]
55898;[3];[NP22]
55899;[1, 2];[0, 2]
55900;[1, 2];[0, 1, 2]
55901;[0, 1, 2];[0]
55902;[0];[2, NP30]
55903;[0, 3];[NP13, NP20]
55904;[0, 1, 3];[0, 2]
55905;[1, 2];[0]
55906;[1, 2];[0, NP26]
55907;[3];[NP17]
55908;[0, 1, 2];[0, 2]
55909;[0, 1, 2];[0, 1, 2]
55910;[1, 2];[0]
55911;[0, 3];[NP5]
55912;[0, 1, 2];[0, 1, 2]
55913;[3];[NP14, NP17]
55914;[0, 1, 3];[0, 2]
55915;[2];[1, 2]
55916;[0, 1, 3];[0, 2]
55917;[0, 1, 2];[0, 1, 2]
55918;[0, 1, 3];[0, 2]
55919;[0, 1];[2]
55920;[2];[NP26]
55921;[0, 3];[NP19]
55922;[0, 1];[1, 2]
55923;[0, 1, 2];[0, 2]
